"id","room_code","room_id","kind","name","tool","status","source_path","runtime_path","prompt","negative_prompt","output_contract"
"almshouse_meshy_source_model_window_frame","R07","almshouse","meshy_source_model","window frame","Meshy","pending","art/src/backgrounds/act_i/source_models/almshouse/window_frame.glb","","Create a single reusable 3D source prop for The Almshouse on Isla Mordida: window frame. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/almshouse/window_frame.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"almshouse_meshy_source_model_privacy_screens","R07","almshouse","meshy_source_model","privacy screens","Meshy","pending","art/src/backgrounds/act_i/source_models/almshouse/privacy_screens.glb","","Create a single reusable 3D source prop for The Almshouse on Isla Mordida: privacy screens. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/almshouse/privacy_screens.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"almshouse_meshy_source_model_prosper_sitting_silhouette_block","R07","almshouse","meshy_source_model","Prosper sitting silhouette block","Meshy","pending","art/src/backgrounds/act_i/source_models/almshouse/prosper_sitting_silhouette_block.glb","","Create a single reusable 3D source prop for The Almshouse on Isla Mordida: Prosper sitting silhouette block. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/almshouse/prosper_sitting_silhouette_block.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"almshouse_generated_reference_grime_texture","R07","almshouse","generated_reference","grime texture","imagegen","pending","docs/art/reference/act_i/almshouse/grime_texture.png","","Reference image only for The Almshouse on Isla Mordida: grime texture. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/almshouse/grime_texture.png. Use only as paintover reference; do not import directly as a final background plate."
"almshouse_generated_reference_ink_wash_edge_breakup","R07","almshouse","generated_reference","ink-wash edge breakup","imagegen","pending","docs/art/reference/act_i/almshouse/ink_wash_edge_breakup.png","","Reference image only for The Almshouse on Isla Mordida: ink-wash edge breakup. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/almshouse/ink_wash_edge_breakup.png. Use only as paintover reference; do not import directly as a final background plate."
"almshouse_generated_reference_palette_safe_mood_reference","R07","almshouse","generated_reference","palette-safe mood reference","imagegen","pending","docs/art/reference/act_i/almshouse/palette_safe_mood_reference.png","","Reference image only for The Almshouse on Isla Mordida: palette-safe mood reference. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/almshouse/palette_safe_mood_reference.png. Use only as paintover reference; do not import directly as a final background plate."
"almshouse_generated_reference_non_clickable_dressing_silhouettes","R07","almshouse","generated_reference","non-clickable dressing silhouettes","imagegen","pending","docs/art/reference/act_i/almshouse/non_clickable_dressing_silhouettes.png","","Reference image only for The Almshouse on Isla Mordida: non-clickable dressing silhouettes. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/almshouse/non_clickable_dressing_silhouettes.png. Use only as paintover reference; do not import directly as a final background plate."
"almshouse_interactive_layer_half_coin_prosper","R07","almshouse","interactive_layer","Half-Coin Prosper","paintover","pending","art/src/backgrounds/act_i/interactive_layers/almshouse/halfcoinprosper.psd","game/rooms/almshouse/props/halfcoinprosper.png","Paint a separate interactive layer for The Almshouse on Isla Mordida: Half-Coin Prosper, centered near 980, 700. It must read at 1920x1080, align to the existing hotspot, and remain separable from the baked background because roles [blocked_feedback, item_reward, gated] touch game logic. Transparent background, clean silhouette, palette-audited, no coordinate drift. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","merged into background only, moved hotspot center, decorative ambiguity, extra interactable-looking clutter, explicit sexual content, arterial red without approval","Source stays at art/src/backgrounds/act_i/interactive_layers/almshouse/halfcoinprosper.psd; runtime export target is game/rooms/almshouse/props/halfcoinprosper.png. Keep Godot hotspot metadata authoritative."
"almshouse_navigation_silhouette_salt_market","R07","almshouse","navigation_silhouette","Salt Market","paintover","pending","art/src/backgrounds/act_i/navigation_silhouettes/almshouse/tosaltmarket.psd","game/rooms/almshouse/background/almshouse_bg.png","Paint navigation readability for The Almshouse on Isla Mordida exit: Salt Market, near 1700, 730. Preserve existing Godot exit metadata and make the destination silhouette legible without adding a separate puzzle object. Integrate into the room paintover and keep walk-band readability intact. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","new route, moved exit, blocked walk band, clickable-looking non-exit clutter, full generated background, explicit sexual content","Paintover source note at art/src/backgrounds/act_i/navigation_silhouettes/almshouse/tosaltmarket.psd; final visibility is in game/rooms/almshouse/background/almshouse_bg.png. Regenerate hotspot map if coordinates change."
"almshouse_navigation_silhouette_bone_chandler","R07","almshouse","navigation_silhouette","Bone Chandler","paintover","pending","art/src/backgrounds/act_i/navigation_silhouettes/almshouse/tobonechandler.psd","game/rooms/almshouse/background/almshouse_bg.png","Paint navigation readability for The Almshouse on Isla Mordida exit: Bone Chandler, near 180, 740. Preserve existing Godot exit metadata and make the destination silhouette legible without adding a separate puzzle object. Integrate into the room paintover and keep walk-band readability intact. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","new route, moved exit, blocked walk band, clickable-looking non-exit clutter, full generated background, explicit sexual content","Paintover source note at art/src/backgrounds/act_i/navigation_silhouettes/almshouse/tobonechandler.psd; final visibility is in game/rooms/almshouse/background/almshouse_bg.png. Regenerate hotspot map if coordinates change."
"fish_hall_meshy_source_model_ice_table","R08","fish_hall","meshy_source_model","ice table","Meshy","pending","art/src/backgrounds/act_i/source_models/fish_hall/ice_table.glb","","Create a single reusable 3D source prop for The Fish Hall on Isla Mordida: ice table. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/fish_hall/ice_table.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"fish_hall_meshy_source_model_drain_grate","R08","fish_hall","meshy_source_model","drain grate","Meshy","pending","art/src/backgrounds/act_i/source_models/fish_hall/drain_grate.glb","","Create a single reusable 3D source prop for The Fish Hall on Isla Mordida: drain grate. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/fish_hall/drain_grate.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"fish_hall_meshy_source_model_visitor_book_stand","R08","fish_hall","meshy_source_model","visitor book stand","Meshy","pending","art/src/backgrounds/act_i/source_models/fish_hall/visitor_book_stand.glb","","Create a single reusable 3D source prop for The Fish Hall on Isla Mordida: visitor book stand. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/fish_hall/visitor_book_stand.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"fish_hall_meshy_source_model_tagged_body_table_silhouette","R08","fish_hall","meshy_source_model","tagged body-table silhouette","Meshy","pending","art/src/backgrounds/act_i/source_models/fish_hall/tagged_body_table_silhouette.glb","","Create a single reusable 3D source prop for The Fish Hall on Isla Mordida: tagged body-table silhouette. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/fish_hall/tagged_body_table_silhouette.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"fish_hall_generated_reference_grime_texture","R08","fish_hall","generated_reference","grime texture","imagegen","pending","docs/art/reference/act_i/fish_hall/grime_texture.png","","Reference image only for The Fish Hall on Isla Mordida: grime texture. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/fish_hall/grime_texture.png. Use only as paintover reference; do not import directly as a final background plate."
"fish_hall_generated_reference_ink_wash_edge_breakup","R08","fish_hall","generated_reference","ink-wash edge breakup","imagegen","pending","docs/art/reference/act_i/fish_hall/ink_wash_edge_breakup.png","","Reference image only for The Fish Hall on Isla Mordida: ink-wash edge breakup. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/fish_hall/ink_wash_edge_breakup.png. Use only as paintover reference; do not import directly as a final background plate."
"fish_hall_generated_reference_palette_safe_mood_reference","R08","fish_hall","generated_reference","palette-safe mood reference","imagegen","pending","docs/art/reference/act_i/fish_hall/palette_safe_mood_reference.png","","Reference image only for The Fish Hall on Isla Mordida: palette-safe mood reference. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/fish_hall/palette_safe_mood_reference.png. Use only as paintover reference; do not import directly as a final background plate."
"fish_hall_generated_reference_non_clickable_dressing_silhouettes","R08","fish_hall","generated_reference","non-clickable dressing silhouettes","imagegen","pending","docs/art/reference/act_i/fish_hall/non_clickable_dressing_silhouettes.png","","Reference image only for The Fish Hall on Isla Mordida: non-clickable dressing silhouettes. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/fish_hall/non_clickable_dressing_silhouettes.png. Use only as paintover reference; do not import directly as a final background plate."
"fish_hall_interactive_layer_visitor_book","R08","fish_hall","interactive_layer","Visitor book","paintover","pending","art/src/backgrounds/act_i/interactive_layers/fish_hall/visitorbook.psd","game/rooms/fish_hall/props/visitorbook.png","Paint a separate interactive layer for The Fish Hall on Isla Mordida: Visitor book, centered near 1260, 690. It must read at 1920x1080, align to the existing hotspot, and remain separable from the baked background because roles [confession_source] touch game logic. Transparent background, clean silhouette, palette-audited, no coordinate drift. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","merged into background only, moved hotspot center, decorative ambiguity, extra interactable-looking clutter, explicit sexual content, arterial red without approval","Source stays at art/src/backgrounds/act_i/interactive_layers/fish_hall/visitorbook.psd; runtime export target is game/rooms/fish_hall/props/visitorbook.png. Keep Godot hotspot metadata authoritative."
"fish_hall_interactive_layer_coroner_tag","R08","fish_hall","interactive_layer","Coroner tag","paintover","pending","art/src/backgrounds/act_i/interactive_layers/fish_hall/coronertag.psd","game/rooms/fish_hall/props/coronertag.png","Paint a separate interactive layer for The Fish Hall on Isla Mordida: Coroner tag, centered near 960, 710. It must read at 1920x1080, align to the existing hotspot, and remain separable from the baked background because roles [item_reward] touch game logic. Transparent background, clean silhouette, palette-audited, no coordinate drift. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","merged into background only, moved hotspot center, decorative ambiguity, extra interactable-looking clutter, explicit sexual content, arterial red without approval","Source stays at art/src/backgrounds/act_i/interactive_layers/fish_hall/coronertag.psd; runtime export target is game/rooms/fish_hall/props/coronertag.png. Keep Godot hotspot metadata authoritative."
"fish_hall_interactive_layer_drain","R08","fish_hall","interactive_layer","Drain","paintover","pending","art/src/backgrounds/act_i/interactive_layers/fish_hall/drain.psd","game/rooms/fish_hall/props/drain.png","Paint a separate interactive layer for The Fish Hall on Isla Mordida: Drain, centered near 1500, 780. It must read at 1920x1080, align to the existing hotspot, and remain separable from the baked background because roles [wet_verb] touch game logic. Transparent background, clean silhouette, palette-audited, no coordinate drift. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","merged into background only, moved hotspot center, decorative ambiguity, extra interactable-looking clutter, explicit sexual content, arterial red without approval","Source stays at art/src/backgrounds/act_i/interactive_layers/fish_hall/drain.psd; runtime export target is game/rooms/fish_hall/props/drain.png. Keep Godot hotspot metadata authoritative."
"fish_hall_navigation_silhouette_salt_market","R08","fish_hall","navigation_silhouette","Salt Market","paintover","pending","art/src/backgrounds/act_i/navigation_silhouettes/fish_hall/tosaltmarket.psd","game/rooms/fish_hall/background/fish_hall_bg.png","Paint navigation readability for The Fish Hall on Isla Mordida exit: Salt Market, near 180, 740. Preserve existing Godot exit metadata and make the destination silhouette legible without adding a separate puzzle object. Integrate into the room paintover and keep walk-band readability intact. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","new route, moved exit, blocked walk band, clickable-looking non-exit clutter, full generated background, explicit sexual content","Paintover source note at art/src/backgrounds/act_i/navigation_silhouettes/fish_hall/tosaltmarket.psd; final visibility is in game/rooms/fish_hall/background/fish_hall_bg.png. Regenerate hotspot map if coordinates change."
"church_of_the_drowned_meshy_source_model_confession_booth","R09","church_of_the_drowned","meshy_source_model","confession booth","Meshy","pending","art/src/backgrounds/act_i/source_models/church_of_the_drowned/confession_booth.glb","","Create a single reusable 3D source prop for Church of the Drowned on Isla Mordida: confession booth. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/church_of_the_drowned/confession_booth.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"church_of_the_drowned_meshy_source_model_church_ledger_desk","R09","church_of_the_drowned","meshy_source_model","Church ledger desk","Meshy","pending","art/src/backgrounds/act_i/source_models/church_of_the_drowned/church_ledger_desk.glb","","Create a single reusable 3D source prop for Church of the Drowned on Isla Mordida: Church ledger desk. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/church_of_the_drowned/church_ledger_desk.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"church_of_the_drowned_meshy_source_model_receipt_window","R09","church_of_the_drowned","meshy_source_model","receipt window","Meshy","pending","art/src/backgrounds/act_i/source_models/church_of_the_drowned/receipt_window.glb","","Create a single reusable 3D source prop for Church of the Drowned on Isla Mordida: receipt window. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/church_of_the_drowned/receipt_window.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"church_of_the_drowned_meshy_source_model_green_lamp_housings","R09","church_of_the_drowned","meshy_source_model","green lamp housings","Meshy","pending","art/src/backgrounds/act_i/source_models/church_of_the_drowned/green_lamp_housings.glb","","Create a single reusable 3D source prop for Church of the Drowned on Isla Mordida: green lamp housings. Fixed-camera point-and-click adventure source asset, stylized 1740s occult harbor noir, strong silhouette, simple readable geometry, usable as Blender blockout/paintover reference, neutral grey material groups, no scene floor, no full room, no characters, no text labels. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","whole room, complete environment, final background, camera blur, unreadable tiny detail, modern objects, extra characters, explicit sexual content, arterial red, photoreal gore","Download as GLB to art/src/backgrounds/act_i/source_models/church_of_the_drowned/green_lamp_housings.glb. Import into Blender only as helper geometry; final room art still comes from greybox plus paintover."
"church_of_the_drowned_generated_reference_institutional_absinthe_green_light","R09","church_of_the_drowned","generated_reference","institutional absinthe-green light","imagegen","pending","docs/art/reference/act_i/church_of_the_drowned/institutional_absinthe_green_light.png","","Reference image only for Church of the Drowned on Isla Mordida: institutional absinthe-green light. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/church_of_the_drowned/institutional_absinthe_green_light.png. Use only as paintover reference; do not import directly as a final background plate."
"church_of_the_drowned_generated_reference_paper_bureaucracy_texture","R09","church_of_the_drowned","generated_reference","paper bureaucracy texture","imagegen","pending","docs/art/reference/act_i/church_of_the_drowned/paper_bureaucracy_texture.png","","Reference image only for Church of the Drowned on Isla Mordida: paper bureaucracy texture. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/church_of_the_drowned/paper_bureaucracy_texture.png. Use only as paintover reference; do not import directly as a final background plate."
"church_of_the_drowned_generated_reference_wet_stone_grime","R09","church_of_the_drowned","generated_reference","wet stone grime","imagegen","pending","docs/art/reference/act_i/church_of_the_drowned/wet_stone_grime.png","","Reference image only for Church of the Drowned on Isla Mordida: wet stone grime. Produce a mood/texture/silhouette reference board for an ink-and-wash noir point-and-click background. Keep it non-final and non-layout-authoritative. Emphasize material, edge breakup, lighting feel, and palette-safe dressing ideas. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","finished game background, full room plate, new hotspot layout, text UI, readable signage that must become canon, explicit sexual content, arterial red, photorealism","Save reference image to docs/art/reference/act_i/church_of_the_drowned/wet_stone_grime.png. Use only as paintover reference; do not import directly as a final background plate."
"church_of_the_drowned_interactive_layer_confession_booth","R09","church_of_the_drowned","interactive_layer","Confession booth","paintover","pending","art/src/backgrounds/act_i/interactive_layers/church_of_the_drowned/confessionbooth.psd","game/rooms/church_of_the_drowned/props/confessionbooth.png","Paint a separate interactive layer for Church of the Drowned on Isla Mordida: Confession booth, centered near 780, 650. It must read at 1920x1080, align to the existing hotspot, and remain separable from the baked background because roles [item_reward] touch game logic. Transparent background, clean silhouette, palette-audited, no coordinate drift. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","merged into background only, moved hotspot center, decorative ambiguity, extra interactable-looking clutter, explicit sexual content, arterial red without approval","Source stays at art/src/backgrounds/act_i/interactive_layers/church_of_the_drowned/confessionbooth.psd; runtime export target is game/rooms/church_of_the_drowned/props/confessionbooth.png. Keep Godot hotspot metadata authoritative."
"church_of_the_drowned_interactive_layer_teodor_s_stall","R09","church_of_the_drowned","interactive_layer","Teodor's stall","paintover","pending","art/src/backgrounds/act_i/interactive_layers/church_of_the_drowned/ratecard.psd","game/rooms/church_of_the_drowned/props/ratecard.png","Paint a separate interactive layer for Church of the Drowned on Isla Mordida: Teodor's stall, centered near 940, 700. It must read at 1920x1080, align to the existing hotspot, and remain separable from the baked background because roles [blocked_feedback, confession_source, item_reward, gated] touch game logic. Transparent background, clean silhouette, palette-audited, no coordinate drift. limited ink-and-wash noir palette: bone paper white #E4DCC8, wet black #0C1013, harbor slate #2A3A40, absinthe green #7D9B4E only for wrong light, whale-oil amber #C98A3C only for warmth, no arterial red unless explicitly approved.","merged into background only, moved hotspot center, decorative ambiguity, extra interactable-looking clutter, explicit sexual content, arterial red without approval","Source stays at art/src/backgrounds/act_i/interactive_layers/church_of_the_drowned/ratecard.psd; runtime export target is game/rooms/church_of_the_drowned/props/ratecard.png. Keep Godot hotspot metadata authoritative."
